id	group	start time	end time	duration	pressed back	attention check	age	gender	cooking enthusiast	restrictions	treatment	order	familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	Sum (div+var+invsim)	inverse similarity
50791	('Group1=', 5, ', Group2=', 9, ', Group3=', 7, 'ComparisonGroup=', 1)	2022-03-03 17:53:20.555904	2022-03-03 18:03:32.101270	611,545366	False	2	26-35	male	>5	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	Fluffy Pancakes, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil, Award Winning Soft Chocolate Chip Cookies, Delicious Ham and Potato Soup, Banana Crumb MuffinsCranberry Pistachio Biscotti	['prepared', 'similar', 'never', 'prepared', 'never', 'never', 'never']	3	5	5	1	4	5	more	0,0,2,0,0,0,0	64,725065	1,811072495	0.41	15	5
19687	('Group1=', 1, ', Group2=', 8, ', Group3=', 7, 'ComparisonGroup=', 4)	2022-03-03 15:42:47.778542	2022-03-03 15:48:11.061837	323,283295	False	2	36-45	male	2--3	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	Fluffy Pancakes, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil, Award Winning Soft Chocolate Chip Cookies, Delicious Ham and Potato Soup, Banana Crumb MuffinsCranberry Pistachio Biscotti	['prepared', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	5	4	4	3	4	3	none	0,0,0,0,0,0,0	39,487897	1,596464005	0.41	11	3
56264	('Group1=', 4, ', Group2=', 2, ', Group3=', 7, 'ComparisonGroup=', 2)	2022-03-03 15:46:06.119373	2022-03-03 15:51:55.679947	349,560574	False	2	26-35	male	1	vegan	Recommendation-based (mid-ILS minimize similarity of neighbors)	Fluffy Pancakes, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil, Award Winning Soft Chocolate Chip Cookies, Delicious Ham and Potato Soup, Banana Crumb MuffinsCranberry Pistachio Biscotti	['prepared', 'never', 'never', 'prepared', 'never', 'never', 'never']	4	5	5	2	5	4	more	0,0,0,0,0,0,0	42,00888	1,623341103	0.41	14	4
14525	('Group1=', 8, ', Group2=', 4, ', Group3=', 7, 'ComparisonGroup=', 4)	2022-03-03 14:35:48.167468	2022-03-03 14:47:26.589250	698,421782	False	2	26-35	male	2--3	allergies	Recommendation-based (mid-ILS minimize similarity of neighbors)	Fluffy Pancakes, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil, Award Winning Soft Chocolate Chip Cookies, Delicious Ham and Potato Soup, Banana Crumb MuffinsCranberry Pistachio Biscotti	['prepared', 'prepared', 'never', 'similar', 'similar', 'never', 'never']	7	4	4	2	4	3	more	0,0,0,0,0,0,0	69,93469	1,844692654	0.41	12	4
94904	('Group1=', 8, ', Group2=', 4, ', Group3=', 7, 'ComparisonGroup=', 1)	2022-03-03 14:35:27.838173	2022-03-03 14:37:00.405019	92,566846	False	2	26-35	male	<1	none	Recommendation-based (mid-ILS minimize similarity of neighbors)	Fluffy Pancakes, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil, Award Winning Soft Chocolate Chip Cookies, Delicious Ham and Potato Soup, Banana Crumb MuffinsCranberry Pistachio Biscotti	['never', 'never', 'never', 'never', 'never', 'never', 'never']	4	4	5	3	4	4	more	0,0,0,0,0,0,0	9,921964	0,996597647	0.41	12	3
78387	('Group1=', 3, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-02-27 00:41:25.311698	2022-02-27 00:54:30.692168	785,38047	False	2	36-45	male	2--3	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'similar', 'never', 'never', 'never']	1	4	3	3	4	4	more	0,0,0,0,0,0,0	113,249487	2,054036243	0.41	10	3
30257	('Group1=', 3, ', Group2=', 4, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-02-27 00:12:14.453511	2022-02-27 00:25:57.779126	823,325615	False	2	26-35	male	2--3	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'prepared', 'never', 'never', 'never']	4	4	4	2	4	5	more	2,1,1,1,1,1,1	177,219879	2,248512436	0.41	12	4
43794	('Group1=', 3, ', Group2=', 8, ', Group3=', 5, 'ComparisonGroup=', 4)	2022-02-26 23:42:07.074949	2022-02-26 23:55:02.833405	775,758456	True	2	36-45	female	4--5	vegetarian	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'similar', 'never', 'similar', 'prepared', 'never', 'prepared']	5	4	3	2	5	4	exactly	0,0,0,0,0,0,0	73,681321	1,867357404	0.41	11	4
57390	('Group1=', 3, ', Group2=', 1, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-24 13:15:38.959560	2022-02-24 13:23:58.397101	499,437541	False	2	46-55	female	>5	vegetarian	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'never', 'never', 'prepared', 'never', 'never', 'prepared']	6	4	5	5	4	5	more	0,0,0,0,0,0,0	189,327088	2,277212755	0.41	10	1
9649	('Group1=', 3, ', Group2=', 1, ', Group3=', 9, 'ComparisonGroup=', 2)	2022-02-26 23:45:10.559642	2022-02-26 23:51:24.823502	374,26386	False	2	>65	female	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'similar', 'prepared', 'prepared', 'similar', 'never']	4	5	5	3	5	5	more	0,0,0,0,0,0,0	101,868999	2,008042039	0.41	13	3
26947	('Group1=', 3, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 1)	2022-02-24 12:30:47.857870	2022-02-24 12:35:59.129640	311,27177	False	2	46-55	female	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'similar', 'similar', 'similar', 'never', 'never']	7	4	4	2	2	5	more	0,0,0,0,0,0,0	76,941997	1,886163454	0.41	12	4
39062	('Group1=', 3, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 2)	2022-02-27 00:09:32.087726	2022-02-27 00:25:28.638805	956,551079	False	2	46-55	female	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'never', 'similar', 'never', 'never', 'never']	1	5	5	2	3	4	more	0,0,0,0,0,0,0	221,301901	2,344985145	0.41	14	4
25099	('Group1=', 3, ', Group2=', 9, ', Group3=', 1, 'ComparisonGroup=', 3)	2022-02-27 00:21:20.016862	2022-02-27 00:29:41.921363	501,904501	False	2	>65	male	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'similar', 'never', 'never', 'similar', 'never']	3	4	4	2	5	5	more	0,0,0,0,0,0,0	149,050119	2,173332327	0.41	12	4
58006	('Group1=', 5, ', Group2=', 3, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-02-26 23:42:09.340182	2022-02-27 00:12:50.031483	1840,691301	False	2	26-35	male	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'never', 'similar', 'never', 'similar', 'never', 'never']	2	4	5	2	2	4	more	0,1,0,0,0,0,0	78,659655	1,895752037	0.41	13	4
58203	('Group1=', 4, ', Group2=', 3, ', Group3=', 8, 'ComparisonGroup=', 1)	2022-02-24 14:12:55.739305	2022-02-24 14:26:44.935449	829,196144	False	2	36-45	male	1	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'prepared', 'prepared', 'prepared', 'never', 'never']	5	4	5	3	2	4	more	0,0,0,0,0,0,0	61,843545	1,791294376	0.41	12	3
84455	('Group1=', 9, ', Group2=', 3, ', Group3=', 4, 'ComparisonGroup=', 3)	2022-02-26 23:37:49.983554	2022-02-27 00:13:23.139044	2133,15549	False	2	>65	male	4--5	vegetarian	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'never', 'similar', 'never', 'never', 'similar', 'never']	2	4	3	2	3	4	more	0,1,0,0,0,0,1	216,064368	2,334583152	0.41	11	4
43887	('Group1=', 9, ', Group2=', 3, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-02-27 00:39:18.587229	2022-02-27 00:44:02.493960	283,906731	False	2	26-35	male	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'similar', 'never', 'never', 'never']	1	5	5	2	4	4	more	0,0,0,0,0,0,0	40,62715	1,608816358	0.41	14	4
91579	('Group1=', 1, ', Group2=', 3, ', Group3=', 9, 'ComparisonGroup=', 2)	2022-02-26 23:37:41.608208	2022-02-26 23:51:05.920013	804,311805	False	2	36-45	female	2--3	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'prepared', 'similar', 'similar', 'similar']	6	4	5	2	2	3	more	0,0,0,0,0,0,0	46,559597	1,668009213	0.41	13	4
7618	('Group1=', 1, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-02-26 23:53:50.654871	2022-02-27 00:00:54.870111	424,21524	False	2	26-35	male	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	1	5	5	1	5	5	more	0,0,0,0,0,0,0	56,610178	1,75289452	0.41	15	5
81021	('Group1=', 2, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-02-27 01:11:42.548709	2022-02-27 01:19:30.803026	468,254317	False	2	26-35	female	2--3	vegetarian	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	5	4	5	4	5	4	exactly	0,0,0,0,0,0,0	30,730069	1,487563535	0.41	11	2
69023	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-02-26 23:37:17.794039	2022-02-26 23:43:32.480421	374,686382	False	2	26-35	male	1	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'similar', 'prepared', 'similar', 'never', 'never']	5	4	4	2	2	4	more	0,0,0,0,0,0,0	88,383739	1,94637237	0.41	12	4
40986	('Group1=', 4, ', Group2=', 2, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-02-27 01:04:06.977434	2022-02-27 01:10:07.486601	360,509167	False	2	26-35	male	2--3	vegetarian	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'similar', 'similar', 'similar', 'similar', 'similar', 'similar']	4	4	5	4	5	4	exactly	0,0,0,0,0,0,0	34,255282	1,534727547	0.41	11	2
47026	('Group1=', 2, ', Group2=', 1, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-02-24 15:29:06.780133	2022-02-24 15:52:58.228201	1431,448068	False	2	26-35	female	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'never', 'prepared', 'prepared', 'never', 'never']	1	4	5	5	4	4	more	0,0,0,0,0,0,0	121,695046	2,085272899	0.41	10	1
75029	('Group1=', 9, ', Group2=', 5, ', Group3=', 3, 'ComparisonGroup=', 2)	2022-02-27 00:44:43.931680	2022-02-27 00:51:20.516908	396,585228	False	2	36-45	female	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'prepared', 'similar', 'never', 'similar', 'similar']	1	4	4	1	4	5	more	1,1,1,0,1,0,0	66,551443	1,823157476	0.41	13	5
3381	('Group1=', 1, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-02-26 23:45:53.655795	2022-02-26 23:49:21.623446	207,967651	False	2	26-35	female	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'prepared', 'similar', 'similar', 'similar']	7	2	2	3	4	4	more	0,0,0,0,0,0,0	27,199682	1,434563827	0.41	7	3
29822	('Group1=', 8, ', Group2=', 4, ', Group3=', 3, 'ComparisonGroup=', 4)	2022-02-26 23:38:57.630312	2022-02-26 23:43:56.309903	298,679591	False	2	36-45	male	2--3	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'similar', 'prepared', 'prepared', 'prepared', 'never']	2	4	4	3	2	3	exactly	0,0,0,0,0,0,0	43,333892	1,636827697	0.41	11	3
65367	('Group1=', 9, ', Group2=', 4, ', Group3=', 3, 'ComparisonGroup=', 1)	2022-02-27 00:19:05.125875	2022-02-27 00:33:48.038646	882,912771	False	2	19-25	male	1	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'similar', 'similar', 'never', 'never', 'never']	3	5	5	1	3	4	more	0,0,0,0,0,0,0	55,84522	1,746986006	0.41	15	5
49432	('Group1=', 5, ', Group2=', 9, ', Group3=', 3, 'ComparisonGroup=', 3)	2022-02-27 00:10:49.371923	2022-02-27 00:20:46.137596	596,765673	False	2	26-35	male	2--3	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'similar', 'prepared', 'prepared', 'never', 'never']	7	4	4	4	4	4	more	0,0,0,0,0,0,0	25,925518	1,413727442	0.41	10	2
26158	('Group1=', 3, ', Group2=', 4, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-01 15:47:56.935916	2022-03-01 16:21:56.014083	2039,078167	False	2	36-45	male	4--5	vegan	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'never', 'similar', 'similar', 'prepared', 'similar']	2	3	4	4	5	4	exactly	0,0,0,0,0,0,0	133,619083	2,125868487	0.41	9	2
83215	('Group1=', 3, ', Group2=', 5, ', Group3=', 9, 'ComparisonGroup=', 1)	2022-03-01 14:52:10.802696	2022-03-01 15:00:30.923565	500,120869	False	2	56-65	female	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'similar', 'never', 'never', 'never']	5	4	4	2	4	4	more	1,1,1,2,2,1,1	161,581157	2,208390714	0.41	12	4
94462	('Group1=', 3, ', Group2=', 9, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-03-01 14:52:40.205607	2022-03-01 14:59:37.724895	417,519288	False	2	26-35	male	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'prepared', 'prepared', 'prepared', 'prepared', 'similar']	2	4	4	2	4	4	more	1,1,0,0,0,0,0	83,479876	1,921581795	0.41	12	4
28586	('Group1=', 3, ', Group2=', 4, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-03-01 16:47:07.795162	2022-03-01 16:53:22.329287	374,534125	False	2	36-45	male	4--5	allergies	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'never', 'prepared', 'similar', 'similar', 'never']	5	4	4	2	4	4	more	0,0,0,0,0,0,0	92,806311	1,96757751	0.41	12	4
11446	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 4)	2022-03-01 15:11:56.569492	2022-03-01 15:21:00.626153	544,056661	False	2	26-35	male	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'never', 'prepared', 'never', 'never', 'never']	6	4	4	1	5	5	more	0,0,0,0,0,0,0	71,896615	1,856708444	0.41	13	5
22753	('Group1=', 3, ', Group2=', 8, ', Group3=', 4, 'ComparisonGroup=', 2)	2022-03-01 14:54:09.561739	2022-03-01 14:58:07.828218	238,266479	False	2	26-35	female	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'prepared', 'prepared', 'never', 'never', 'never']	6	4	4	2	4	4	more	0,0,0,0,0,0,0	48,991819	1,690123565	0.41	12	4
91359	('Group1=', 3, ', Group2=', 2, ', Group3=', 5, 'ComparisonGroup=', 2)	2022-03-01 16:22:55.055748	2022-03-01 16:27:57.817896	302,762148	False	2	36-45	male	4--5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['similar', 'never', 'similar', 'never', 'never', 'never', 'never']	1	4	4	3	4	4	more	0,0,0,0,0,0,0	83,676182	1,922601856	0.41	11	3
32976	('Group1=', 3, ', Group2=', 5, ', Group3=', 8, 'ComparisonGroup=', 4)	2022-03-01 15:02:05.625916	2022-03-01 15:06:40.137816	274,5119	False	2	36-45	male	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['prepared', 'never', 'similar', 'prepared', 'similar', 'never', 'never']	4	4	4	3	3	5	more	0,0,0,0,0,0,0	70,155802	1,846063594	0.41	11	3
69048	('Group1=', 3, ', Group2=', 1, ', Group3=', 2, 'ComparisonGroup=', 1)	2022-03-01 14:56:28.688214	2022-03-01 15:03:42.879370	434,191156	False	2	46-55	male	>5	none	Recommendation-based (mid-ILS shuffled)	Fluffy PancakesCranberry Pistachio Biscotti, Delicious Ham and Potato Soup, Award Winning Soft Chocolate Chip Cookies, Banana Crumb Muffins, Broiled Tilapia Parmesan, Orzo with Parmesan and Basil	['never', 'similar', 'similar', 'never', 'never', 'similar', 'prepared']	4	4	5	4	4	5	more	0,0,0,0,0,0,0	58,431127	1,766644263	0.41	11	2
